,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
445,119089,TX,M,1038,482,535,580,626,24816,8.1,11
446,61421,IN,F,666,341,399,403,417,13897,17.16666667,20
447,5546,FL,F,717,278,315,316,360,13366,9.444444444,10
448,183747,WA,F,902,374,367,505,505,20810,18.75,25
449,20802,NC,U,436,160,206,214,258,8631,15,25
450,107644,NE,M,422,268,326,320,376,13261,6.1875,7
451,139563,NM,M,1647,541,599,611,642,26255,7.388888889,8
452,191134,KS,F,431,222,261,264,284,8886,5.805555556,5
453,183043,WA,male,876,337,353,403,439,15017,20,25
454,165392,CA,M,1911,462,486,489,517,16099,15,21
455,50684,Tennessee,F,467,203,239,282,332,11278,4.428571429,2
456,126819,TX,M,867,312,352,383,420,15180,11.4,15
457,190412,CO,F,1956,768,803,842,874,36868,18.0952381,20
458,92085,IL,M,1102,271,469,457,588,22625,8.769230769,15
459,176825,OR,M,908,389,421,442,509,18876,5.022222222,12
460,168259,CA,M,3365,725,742,766,771,25852,15.375,10
461,188801,FL,U,577,245,257,279,300,11975,8.642857143,15
462,80960,WI,male,422,224,274,282,350,12611,4.772727273,5
463,130407,FL,F,533,176,189,216,242,12595,13,22
464,80335,WI,male,417,261,309,262,319,12051,5.9375,5
465,183793,WA,F,747,373,380,409,421,13628,10,12
466,170229,CA,F,1493,229,298,276,320,10841,9.303030303,11
467,86073,SD,M,216,211,272,258,299,9250,5.9375,10
468,114942,OK,F,325,305,332,271,303,10083,12.5,20
469,31239,GA,F,475,248,263,307,329,10549,9.666666667,10
470,185937,CT,M,1392,279,343,342,401,14099,8.5,10
471,167799,CA,F,2291,353,407,402,440,13687,18,20
472,23778,SC,F,1082,369,454,432,515,20355,13,100
473,66322,MI,M,1152,522,563,585,649,22796,7.333333333,10
474,177458,OR,F,573,150,166,159,182,6572,9.888888889,6
475,102222,MO,F,545,321,353,336,371,13748,8.619047619,10
476,158977,CA,M,1951,366,385,369,400,12255,4.619047619,5
477,127030,TX,F,517,223,321,287,398,17671,8,10
478,151698,OR,M,388,186,198,209,220,9703,15,20
479,1054,CA,F,1161,197,289,262,350,12764,6.3,8
480,178293,WA,F,1862,541,548,575,593,30096,8.583333333,12
481,187082,NC,female,1055,288,312,355,396,13839,7.9,8
482,156034,CA,M,1873,394,428,453,481,19031,20,15
483,72048,MI,M,531,311,342,351,384,13152,8.083333333,10
484,104427,KS,F,857,340,481,399,510,17128,20,15
485,34448,FL,F,431,220,259,281,306,10129,25,10
486,10247,CA,F,1580,503,490,515,483,15111,9,10
487,158679,CA,M,2211,592,584,625,639,18973,12.36363636,16
488,141742,NV,M,1167,497,503,547,575,22162,8.333333333,8
489,96679,IL,M,870,396,510,456,549,21366,6.428571429,5
490,151513,CA,F,2346,569,568,644,617,21982,6.923076923,15
491,2085,FL,M,852,426,438,455,485,14762,19.30769231,20
492,112532,AR,Female,472,225,250,290,336,13758,9.52173913,11
493,164987,CA,M,4026,762,787,794,835,31860,11.71428571,12
494,142013,NV,F,1009,367,391,393,417,14199,23,23
495,185803,MN,M,887,533,544,597,652,16830,15,20
496,130908,CO,F,477,265,305,309,359,11854,15,25
497,121208,TX,F,5149,659,1122,807,1013,72797,9.961538462,13
498,96441,IL,M,915,524,547,573,592,18503,14.7,25
499,177190,OR,F,478,213,243,230,264,8810,7.25,8
500,113502,OK,F,236,203,250,285,317,12434,5.875,7
501,175016,OR,F,734,366,427,398,448,14179,8.333333333,9
502,150644,CA,F,3304,567,614,629,669,21745,32.5,35
503,50003,Tennessee,F,591,194,200,233,237,8445,7.619047619,10
504,106896,NE,F,643,300,384,396,472,15003,6.25,5
505,14898,KS,M,3939,1144,1344,1036,1068,79386,9.857142857,15
506,139463,NM,F,690,328,361,340,370,12881,6.8,9
507,12900,WA,F,1351,430,526,466,538,18642,7.333333333,5
508,60897,IN,F,496,345,373,337,378,12641,3.222222222,5
509,5180,OR,F,469,285,300,288,311,11456,9.393939394,13
510,137835,AZ,Female,560,191,202,274,317,10191,13.66666667,11
511,2867,OK,F,476,200,235,277,296,9379,11.25,13
512,150025,CA,F,1577,364,377,422,440,12819,6.352941177,3
513,111045,AR,F,428,208,227,251,276,10201,10.35714286,10
514,3109,IL,M,1002,434,566,495,597,21023,21.27027027,25
515,45134,FL,M,736,235,288,291,351,14532,12.66666667,12
516,85396,MN,F,784,389,436,450,491,15497,5.875,9
517,164246,CA,F,2982,609,660,635,713,21687,7.235294118,15
518,49109,AL,F,394,248,281,272,313,10581,5.285714286,6
519,127346,PA,F,2189,656,664,711,723,22182,15,10
520,54123,Tennessee,F,452,193,256,230,270,9283,5,5
521,125999,TX,F,281,138,158,173,193,5843,9.409090909,20
522,130989,CO,M,1175,517,568,565,599,18850,5.666666667,25
523,62721,IN,U,413,283,324,320,372,12509,6.4,6
524,104177,MO,F,985,492,568,595,680,24807,6.428571429,15
525,70217,MI,F,320,226,310,282,324,10003,5.2,10
526,160394,CA,F,882,406,431,419,444,12842,6.052631579,8
527,134115,AP,Male,0,0,0,0,0,0,11.45454546,20
528,175602,OR,F,217,97,163,129,149,4914,3.425925926,3
529,88489,IL,F,1833,594,642,668,706,21653,17,25
530,139664,NM,F,952,474,478,467,482,17141,14.58823529,16
531,9947,CO,M,793,429,454,447,458,12976,6.615384615,10
532,168368,CA,M,3256,538,603,624,628,21944,14.28571429,10
533,166927,CA,M,2763,465,571,530,626,22975,20,20
534,189723,CO,F,952,358,432,423,461,16123,26.66666667,10
535,156559,CA,M,2158,576,617,604,651,20066,9.857142857,12
536,64683,MI,F,477,328,431,386,446,15065,15,10
537,164697,CA,F,2235,441,459,449,478,15262,5.6,20
538,111918,AR,Female,427,250,286,296,356,14425,7.076923077,5
539,89816,IL,M,2000,760,773,727,759,22531,35,25
540,161115,CA,U,728,180,241,214,286,11426,8.625,10
541,165753,CA,M,1345,372,436,407,437,17201,15,15
542,117411,TX,F,904,117,374,185,382,10892,13.80555556,20
543,112750,OK,F,428,267,306,315,347,11716,12.75,20
544,134852,UT,M,735,289,343,334,358,9048,50,50
545,69506,MI,F,921,451,466,512,534,17564,13,15
546,94920,IL,F,1349,411,428,465,488,18814,21.16666667,15
547,186699,WI,F,338,149,145,214,218,5317,9.6875,20
548,99276,MO,F,2941,654,843,729,879,33387,13.55555556,15
549,84582,MN,F,973,468,514,506,542,17726,11.4,25
550,132339,CO,M,779,260,258,318,328,16604,8.888888889,11
551,12011,CA,M,3514,691,728,763,795,28298,8.352941177,11
552,117673,TX,M,762,439,475,481,518,16107,9.727272727,15
553,186170,TX,M,591,292,339,333,377,12912,13.38888889,17
554,150186,CA,F,2166,427,515,471,559,15653,14.33333333,10
555,3638,MI,F,951,411,548,483,623,20137,12.2,15
556,160633,CA,F,945,275,324,317,347,12089,13.33333333,25
557,161514,CA,F,1408,390,469,432,508,17886,3.285714286,5
558,110539,LA,M,554,241,281,288,316,9759,10.375,20
559,77379,WI,F,789,415,427,465,472,16332,17.5,20
560,176881,OR,F,415,205,221,239,251,8605,5.428571429,5
561,115833,TX,M,818,385,453,451,485,18461,4.692307692,5
562,65421,MI,F,727,418,466,425,481,15227,14.2,15
563,132157,CO,F,1070,271,388,330,394,13186,13.57142857,25
564,36576,FL,F,1342,472,543,551,607,23348,4.520833333,5
565,157739,CA,M,2278,370,424,462,508,18777,9.625,14
566,157660,CA,F,5811,1040,1179,966,1078,61440,16.5,20
567,34681,FL,F,1145,498,516,536,561,21059,12.22222222,21
568,72139,MI,F,486,293,309,324,343,10516,8.294117647,10
569,47525,AL,Male,349,161,192,195,231,6934,14,20
570,51467,Tennessee,F,359,162,189,211,236,8321,8.6,11
571,34800,FL,F,756,305,321,333,354,12909,13.46153846,10
572,186809,CA,F,2443,423,502,506,580,21089,12.5,15
573,3118,NM,F,871,383,403,380,386,15366,13.66666667,10
574,120972,TX,F,280,164,213,208,233,4967,8.731153846,7
575,53853,Tennessee,F,186,77,91,119,130,4365,6.25,8
576,2320,KS,F,634,336,403,332,421,14507,3.838709677,6
577,154799,CA,M,1314,363,379,376,398,12406,17.5,50
578,102521,MO,M,695,350,482,395,439,12831,12.5,5
579,30029,GA,F,646,279,359,371,452,18434,7.703703704,14
580,148883,CA,M,2252,595,608,645,658,20460,15,21
581,177837,OR,M,597,214,239,252,280,10247,57.5,100
582,140377,NM,F,657,264,290,308,332,11148,10.61538462,15
583,139363,NM,M,782,222,294,307,453,20867,13,12
584,148131,CA,F,3992,801,821,839,858,29156,10,20
585,175902,OR,F,807,351,388,377,420,16532,9.071428571,15
586,148030,CA,F,1875,226,575,343,622,23383,6.083333333,10
587,54003,Tennessee,U,486,247,273,346,393,15388,13.66666667,15
588,163412,CA,F,2841,426,460,476,512,15278,20,20
589,134325,UT,M,542,171,172,228,237,10735,4.4,5
590,21135,NC,M,694,251,291,296,343,12282,7.235294118,5
591,133948,CA,F,2170,397,468,473,542,22655,10.8,13
592,129945,CO,F,755,163,233,230,335,15510,7,7
593,12832,AR,Female,662,292,347,337,377,12252,10.4,10
594,74706,MI,M,350,147,352,224,348,12182,15,25
595,7649,Tennessee,F,1318,388,524,466,652,27280,10.04545455,13
596,45878,FL,F,800,168,227,225,274,9970,7.666666667,5
597,68650,MI,F,1186,496,537,513,571,20563,7.6,15
598,60859,IN,F,1026,514,547,579,628,20949,5.2,10
599,73030,MI,M,821,403,417,474,500,15040,11.66666667,25
600,181972,WA,F,646,357,365,354,377,13882,12,10
601,14598,NC,M,510,261,413,303,401,10743,20.16666667,50
602,92052,IL,M,587,313,343,349,384,15084,5.55,10
603,15086,NC,female,595,289,346,330,381,13060,14.18181818,10
604,92058,NE,F,1010,547,554,611,618,18137,15,15
605,18104,NC,M,915,327,461,387,512,17723,10.54545455,12
606,91942,IL,M,868,357,382,382,397,13378,3.592592593,3
607,103926,MO,M,472,157,167,203,225,8974,6.208333333,5
608,149033,CA,F,3514,691,728,763,795,28298,7.333333333,7
609,52196,Tennessee,M,504,338,363,372,396,16375,10,10
610,38519,FL,F,1098,342,455,428,544,23740,3.117647059,2
611,107413,NE,F,396,259,290,288,319,10244,9.428571429,14
612,6099,CA,M,1733,410,441,412,442,13449,8.96875,10
613,95879,IL,F,363,242,244,302,297,11607,23,30
614,16175,NC,female,444,265,282,322,357,12189,25,30
615,43564,FL,M,1165,373,363,410,410,15522,20,20
616,64906,MI,F,640,319,391,372,424,16559,25,50
617,149110,CA,M,3994,522,627,609,734,24150,7.076923077,6
618,24663,SC,F,381,284,354,319,381,11085,10.07142857,16
619,85922,SD,F,432,311,319,323,364,11095,10.76470588,10
620,84276,MN,F,570,280,314,325,360,11330,5.340909091,3
621,154611,CA,F,1099,366,363,391,404,13229,4.833333333,5
622,55293,MS,female,444,136,143,218,235,11820,20,25
623,188812,MI,M,1076,438,552,425,535,17353,17.33333333,20
624,149506,CA,M,5164,650,715,782,842,50548,8.416666667,10
625,190727,FL,F,655,236,264,311,331,11094,6.933333333,11
626,150248,CA,M,2182,555,561,559,569,17516,19,25
627,177009,OR,F,584,262,332,346,386,13898,7.421052632,5
628,89642,IL,F,854,452,478,498,580,20510,8.666666667,15
629,103913,MO,F,297,146,175,178,196,8352,9.214285714,11
630,76780,IA,F,688,408,484,437,510,17000,33,75
631,41901,MI,M,380,329,355,340,394,12349,26.44444444,100
632,137998,AZ,Female,547,251,292,283,306,10393,17.09090909,20
633,79136,WI,male,336,301,316,326,357,10835,8.083333333,10
634,46110,VT,male,876,281,297,325,353,11807,3.731707317,4
635,97774,IL,F,470,263,297,296,330,10776,17.88888889,25
636,103590,MO,M,397,203,244,246,284,9609,15,15
637,181998,WA,F,1222,423,492,472,487,19730,6.272727273,20
638,10036,WA,male,1489,413,397,481,477,16434,25,25
639,175584,OR,M,454,283,313,359,448,14140,11.2,15
640,41905,FL,F,469,133,200,218,302,10321,6.6,15
641,156449,CA,F,3261,364,430,482,523,19895,8.25,20
642,131465,CO,F,1113,393,505,428,493,18227,12.33333333,15
643,170889,CA,F,1254,420,411,455,438,15376,4.285714286,7
644,103593,MO,F,397,203,244,246,284,9609,8.5,10
645,86017,SD,M,595,332,347,368,389,18324,7.125,10
646,92891,IL,F,521,216,243,260,292,9845,5.266666667,5
647,143691,CA,F,4093,585,697,685,776,32301,15.25,15
648,44500,FL,F,686,169,182,226,253,9678,7.59375,5
649,7301,SD,M,284,222,271,274,309,9798,9.117647059,10
650,8742,CO,F,591,211,246,249,292,10661,2.944444444,3
651,42589,FL,F,822,318,354,420,488,17908,9.75,15
652,125086,TX,F,365,147,218,215,251,6802,5.538461539,6
653,82998,MN,F,833,381,414,396,416,13716,9.142857143,25
654,82548,MN,M,634,251,271,296,320,10092,5.25,10
655,190488,MO,F,1182,359,430,386,453,18266,19.43243243,25
656,54996,MS,M,336,196,222,229,251,8008,8.230769231,10
657,185880,IN,M,450,330,344,357,372,13149,10.125,13
658,119843,TX,F,417,185,208,217,253,10294,14.28571429,20
659,142564,CA,M,1943,426,444,439,523,16702,10.33333333,38
660,164796,CA,F,3692,783,826,827,864,32609,7.2,12
661,171072,CA,F,1033,246,256,260,267,11090,12.625,10
662,101143,MO,F,720,335,390,341,386,13406,4.4,10
663,171612,CA,F,1537,495,509,528,544,17689,8.375,20
664,85619,MN,F,435,181,232,225,265,9026,8,5
665,118905,TX,M,1362,724,754,714,724,23403,6.5625,10
666,793,CA,F,1568,328,406,375,451,17761,10.19047619,15
667,52547,Tennessee,M,309,147,174,191,217,6852,4.454545455,5
668,162313,CA,F,5975,1500,1500,1311,1331,90600,22.2,25
669,4320,AL,F,738,332,379,387,438,16613,11,15
670,36690,FL,F,1631,682,649,820,831,26585,10,3
671,158213,TX,M,1217,620,654,655,692,23408,4.555555556,5
672,75522,IA,M,600,379,417,376,399,13988,6.333333333,10
673,7346,CA,F,1936,353,360,407,409,9361,10.72727273,15
674,718,CA,F,1215,296,319,352,373,12319,22.5625,35
675,171677,CA,F,1375,92,279,125,203,12453,14.25,25
676,96344,IL,F,293,219,228,258,270,10914,6.157894737,10
677,178742,WA,F,1053,298,343,319,366,17021,10.71428571,10
678,22989,SC,F,596,301,296,343,344,10405,11.4,11
679,184644,AK,Male,1594,215,526,330,663,34426,25,20
680,7676,MT,female,466,244,280,280,307,10532,13.7826087,35
681,83983,MN,M,866,375,423,483,573,24617,14.5,15
682,99567,MO,F,734,419,470,452,481,16029,11.25,15
683,141652,NV,F,997,416,420,416,422,14118,11.22222222,13
684,182325,WA,male,683,199,278,245,341,13282,9,10
685,44370,FL,F,1226,354,416,410,464,21501,4.444444444,5
686,48338,AL,Male,511,288,327,312,351,11357,25,25
687,97077,IL,F,820,454,476,555,595,24703,9.5,12
688,160975,CO,M,1209,471,496,524,557,18220,12.5,15
689,114828,OK,U,440,215,254,278,320,12060,3.14893617,4
690,182181,WA,male,940,335,408,404,471,17478,16,20
691,75481,IA,M,363,250,269,360,390,13053,5.863636364,8
692,13566,IL,M,1493,346,399,416,475,16740,10.75,13
693,187612,AZ,M,881,305,379,348,403,15128,13.4,15
694,143529,CA,F,1310,327,316,411,399,11859,20,25
695,152376,CA,F,2959,404,434,500,536,19718,9.444444444,10
696,22150,NC,female,639,228,269,289,333,12224,3.8,5
697,120559,TX,M,379,179,236,230,278,8879,10.5,12
698,148213,CA,M,2776,651,667,715,717,19603,12.5,14
699,180787,WA,male,1113,206,213,252,271,11015,20,20
700,118847,TX,F,583,224,220,253,262,11542,11.25,25
701,28713,GA,F,3306,1090,1109,1060,1065,34893,15.1,21
702,29777,GA,F,724,380,443,424,465,19961,10.66666667,10
703,42499,FL,M,680,181,277,328,421,19962,6.666666667,10
704,38987,FL,F,1314,339,453,413,493,19845,11.19047619,13
705,130936,CO,M,684,190,218,225,251,11141,12.33333333,15
706,21463,NC,female,499,260,289,291,324,10632,9.25,11
707,154531,CA,F,724,158,213,226,277,11223,5.057142857,5
708,165033,CA,M,3207,705,763,708,754,26498,16.25,10
709,12171,WA,F,659,272,303,309,347,11918,5.55,5
710,186462,NC,female,654,350,377,333,362,11564,4.285714286,8
711,70312,MI,F,549,367,414,385,430,12991,5.333333333,5
712,27267,GA,F,1094,412,502,531,604,23020,7.875,10
713,7048,CA,M,3431,549,626,610,664,20683,9.941176471,15
714,144631,CA,F,2339,416,416,442,454,14849,12.85714286,25
715,134677,UT,F,684,345,359,397,420,9317,5,5
716,149792,CA,A,1949,288,334,384,374,16663,36.8,100
717,169813,CA,F,3247,653,666,722,732,24693,11,15
718,135152,AZ,Female,850,270,311,292,347,14275,15,15
719,52593,Tennessee,F,524,244,279,271,300,10213,11.66666667,22
720,64161,IN,M,588,284,353,360,387,12127,9.5,11
721,116738,TX,F,956,422,469,476,516,17136,9.75,14
722,56831,KY,M,1368,723,741,759,779,27195,9.166666667,15
723,139107,AZ,Female,830,250,260,278,296,10544,52,50
724,28681,GA,M,896,441,512,505,569,17474,9.8,35
725,125446,TX,F,380,277,293,325,349,10379,9.884615385,10
726,95151,IL,F,302,202,283,245,304,9358,7.666666667,7
727,132394,CO,F,467,189,231,237,269,9668,7,11
728,151702,CA,F,2145,474,492,522,554,18340,11.57142857,15
729,65668,MI,F,404,180,212,231,257,8761,8.4,10
730,167357,CA,M,2429,315,413,375,456,18050,8.75,12
731,117552,TX,F,2650,853,965,870,987,41814,13.75,20
732,75341,IA,F,595,362,436,437,560,18202,7,15
733,36774,FL,M,902,435,465,481,508,16699,10,21
734,139074,AZ,M,684,196,222,247,271,10133,12.2,20
735,58086,KY,F,240,99,156,153,191,6133,3.260869565,4
736,37637,FL,F,1305,511,650,605,705,35196,7.583333333,10
737,73625,MI,F,0,0,0,0,0,0,8.777777778,10
738,77845,WI,F,1117,448,478,467,500,17807,12.5,15
739,6615,FL,F,1701,355,493,486,615,25527,10.68421053,11
740,35504,FL,F,834,343,368,369,379,16348,14,15
741,131845,CO,F,881,363,412,428,469,15179,9,15
742,189902,CA,F,1553,215,238,295,318,8322,5.863636364,6
743,34836,FL,F,705,204,241,251,300,12915,15.4,15
744,123909,TX,M,529,413,431,434,473,13711,4.652173913,5
745,188913,AZ,Female,838,371,469,465,543,16220,13.73913044,20
746,96426,IL,M,720,420,448,452,487,15469,7.923076923,10
747,23022,SC,M,777,297,424,353,563,24342,13.16666667,15
748,144099,CA,F,5000,462,643,612,766,39964,15.5,17
749,186965,KS,F,271,202,236,242,289,9865,9.866666667,13
750,106161,KS,F,172,187,252,229,278,9821,4.965517241,4
751,166742,CA,F,4705,839,858,904,930,41201,9.636363636,12
752,132145,CO,M,589,200,239,266,298,11309,6.142857143,10
753,166485,CA,M,1823,271,366,344,412,15867,20.83333333,45
754,89209,IL,M,1003,483,484,481,464,14992,6.25,6
755,167165,CA,F,2600,345,435,424,503,18743,11,16
756,162169,CA,M,3451,599,636,645,691,22424,15,20
757,31183,GA,M,621,254,374,315,387,13234,9.6,18
758,86340,SD,M,365,255,309,287,340,11180,6.933333333,3
759,45584,TX,F,1861,349,507,529,641,25565,16.25,25
760,131106,CO,M,678,261,292,303,347,11625,13.33333333,40
761,29105,GA,M,710,198,242,260,298,11679,6.296296296,11
762,123667,TX,F,1287,534,553,604,632,31394,17.125,15
763,164188,CA,F,1525,466,483,522,551,17484,9.6,14
764,37528,FL,F,829,226,244,270,299,10281,6.833333333,10
765,159417,CA,F,2574,305,308,338,348,11908,13.71428571,25
766,181382,WA,male,879,422,422,445,445,13128,8,12
767,159358,CA,M,3950,414,505,517,634,24339,8.043478261,10
768,159550,CA,M,838,174,221,251,304,11984,11.2,10
769,167396,CA,M,4764,784,791,829,844,33464,20,20
770,101673,MO,F,1162,529,560,571,612,18860,10.83333333,20
771,132767,WY,male,828,409,426,419,463,14309,11.66666667,15
772,178334,WA,J,1338,418,449,419,460,15772,9.166666667,11
773,109778,LA,M,944,413,459,559,571,22847,8.833333333,10
774,108176,LA,M,1060,559,572,637,655,21036,7.866666667,10
775,24949,SC,M,482,273,305,286,326,10431,10.7,16
776,12122,CA,F,2051,417,416,454,453,12747,23.125,12
777,171014,CA,M,1264,403,427,424,457,12093,25,25
778,152822,CA,F,1714,411,467,501,537,18267,10,20
779,150730,CA,F,1502,317,352,389,413,16754,11.66666667,2
780,65189,MI,M,450,292,361,329,373,12203,9.5,13
781,136990,AZ,M,1074,469,472,510,516,18042,6.12,8
782,148143,CA,F,3992,801,821,839,858,29156,6.666666667,20
783,54762,MS,M,429,201,257,243,288,9672,7.333333333,16
784,107379,NE,F,493,215,297,238,321,9071,5.206896552,5
785,132316,CO,M,814,343,430,421,472,17392,4.206896552,10
786,24277,SC,F,832,253,289,312,356,13519,12.28571429,40
787,87217,MT,M,350,163,203,221,260,8402,12.6,20
788,113882,OK,M,260,159,176,226,253,9167,5.956521739,5
789,8912,OR,F,749,316,339,378,412,15051,16.85714286,20
790,28406,GA,M,4220,982,1311,954,1114,68148,12,19
791,70069,MI,F,330,179,179,234,235,8746,10.30769231,11
792,1102,MN,M,882,380,430,431,484,18642,11.33333333,11
793,141888,NV,M,2030,458,515,531,588,22685,5.074074074,5
794,183412,WA,F,383,178,190,227,228,7456,23.66666667,50
795,128599,TX,M,441,318,320,319,327,13514,8.2,8
796,53496,Tennessee,F,625,375,379,395,413,14065,12.57142857,20
797,28381,GA,M,1602,309,477,429,565,19258,7.875,15
798,6292,IL,F,1079,441,452,502,536,19972,13.24,20
799,21644,NC,female,543,253,314,300,354,12614,7.5,8
800,181075,WA,male,1464,480,474,513,544,18525,7,10
801,172863,CA,M,981,379,383,396,415,13631,6.5,9
802,97691,IL,J,879,464,485,463,493,15730,9.666666667,16
803,115166,OK,F,683,371,436,422,484,17476,6.571428571,5
804,88572,IL,F,1897,406,519,476,664,26951,15,15
805,122823,TX,F,1020,523,544,586,608,19432,21.25,35
806,159180,CA,M,2221,540,562,569,570,16639,8.571428571,10
807,140171,NM,M,659,240,280,303,326,11242,9.5,15
808,74436,MI,M,429,179,282,239,316,11722,16,37
809,92963,IL,M,900,437,1151,643,1093,64360,20,20
810,170907,CA,F,2225,625,632,662,674,24493,10,15
811,93894,IL,F,540,310,332,361,399,11230,5.4375,11
812,133144,ID,M,274,170,186,203,232,9658,15.66666667,10
813,71347,MI,F,638,402,418,418,437,13264,4.636363636,4
814,67595,MI,F,157,107,150,185,213,5912,13.33333333,15
815,3550,IN,M,342,243,291,277,322,10488,11.5,10
816,141276,NV,M,714,299,311,333,343,12239,12.07142857,6
817,184255,WA,male,814,470,484,509,529,17455,16.33333333,25
818,181841,TX,F,652,427,458,467,491,15375,14.15789474,20
819,182670,WA,male,394,321,367,349,420,15348,3.823529412,5
820,22645,SC,F,416,191,215,228,247,7564,7.272727273,8
821,141834,NV,F,984,330,357,375,413,13871,9.5,8
822,129335,CO,M,919,488,494,524,529,16273,7.272727273,12
823,98793,IL,M,332,213,246,256,300,9892,8.142857143,10
824,187691,NC,female,872,318,394,362,417,14570,4.222222222,10
825,112495,AR,Female,698,287,372,376,454,17175,6.4,8
826,129408,CO,M,818,405,425,426,438,13951,27.28571429,45
827,76316,IA,M,443,261,309,292,335,11545,9.8,13
828,23957,SC,F,441,246,268,261,289,8328,7.181818182,8
829,62704,IN,M,416,312,317,328,333,11719,10.2,12
830,42176,FL,F,759,299,332,332,386,15734,6.1,10
831,172888,CA,F,988,160,164,223,244,8591,15,15
832,137015,AZ,Female,701,190,220,217,246,9630,6.9,10
